name	category	source_db_name	source_db_version
PRLR	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
PRLR	CELL SURFACE	GO	5-Jun-23
PHB2	CELL SURFACE	GO	5-Jun-23
ITGAM	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
ITGAM	CELL SURFACE	GO	5-Jun-23
NLGN2	CELL SURFACE	GO	5-Jun-23
SORL1	CELL SURFACE	GO	5-Jun-23
HPN	PROTEASE	GO	5-Jun-23
HPN	CELL SURFACE	GO	5-Jun-23
FAS	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
FAS	CELL SURFACE	GO	5-Jun-23
IL15	CELL SURFACE	GO	5-Jun-23
EGFL8	CELL SURFACE	GO	5-Jun-23
TNR	CELL SURFACE	GO	5-Jun-23
ITGAV	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
ITGAV	CELL SURFACE	GO	5-Jun-23
CEACAM5	CELL SURFACE	GO	5-Jun-23
CEACAM1	CELL SURFACE	GO	5-Jun-23
ITGA4	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
ITGA4	CELL SURFACE	GO	5-Jun-23
SLITRK3	CELL SURFACE	GO	5-Jun-23
NEO1	CELL SURFACE	GO	5-Jun-23
TREML1	CELL SURFACE	GO	5-Jun-23
PTPRK	CELL SURFACE	GO	5-Jun-23
CFC1B	CELL SURFACE	GO	5-Jun-23
MPL	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
MPL	CELL SURFACE	GO	5-Jun-23
HLA-F	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
HLA-F	CELL SURFACE	GO	5-Jun-23
ITGA8	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
ITGA8	CELL SURFACE	GO	5-Jun-23
BST2	CELL SURFACE	GO	5-Jun-23
PROM2	CELL SURFACE	GO	5-Jun-23
GP6	CELL SURFACE	GO	5-Jun-23
LRRC8A	CELL SURFACE	GO	5-Jun-23
DMD	CELL SURFACE	GO	5-Jun-23
NLGN4X	CELL SURFACE	GO	5-Jun-23
GPC2	CELL SURFACE	GO	5-Jun-23
ANXA9	CELL SURFACE	GO	5-Jun-23
RTN4RL1	CELL SURFACE	GO	5-Jun-23
HAVCR1	CELL SURFACE	GO	5-Jun-23
GPC5	CELL SURFACE	GO	5-Jun-23
PSG2	CELL SURFACE	GO	5-Jun-23
PSG1	CELL SURFACE	GO	5-Jun-23
ENO1	CELL SURFACE	GO	5-Jun-23
ANO6	CELL SURFACE	GO	5-Jun-23
CD8B2	CELL SURFACE	GO	5-Jun-23
CD24	CELL SURFACE	GO	5-Jun-23
CD63	CELL SURFACE	GO	5-Jun-23
CD22	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
CD22	CELL SURFACE	GO	5-Jun-23
PHB1	CELL SURFACE	GO	5-Jun-23
PXDN	CELL SURFACE	GO	5-Jun-23
MYO18A	CELL SURFACE	GO	5-Jun-23
MMP16	CELL SURFACE	GO	5-Jun-23
IGSF5	CELL SURFACE	GO	5-Jun-23
CEACAM7	CELL SURFACE	GO	5-Jun-23
SLC6A1	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
SLC6A1	CELL SURFACE	GO	5-Jun-23
PCSK9	CELL SURFACE	GO	5-Jun-23
SCN5A	CELL SURFACE	GO	5-Jun-23
FGFBP1	CELL SURFACE	GO	5-Jun-23
CD46	CELL SURFACE	GO	5-Jun-23
P2RY1	CELL SURFACE	GO	5-Jun-23
ITGAX	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
ITGAX	CELL SURFACE	GO	5-Jun-23
NOTCH2	CELL SURFACE	GO	5-Jun-23
NLGN4Y	CELL SURFACE	GO	5-Jun-23
SDC3	CELL SURFACE	GO	5-Jun-23
ITGB1	TUMOR SUPPRESSOR	GO	5-Jun-23
ITGB1	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
ITGB1	CELL SURFACE	GO	5-Jun-23
CLEC2D	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
CLEC2D	CELL SURFACE	GO	5-Jun-23
SLC11A2	CELL SURFACE	GO	5-Jun-23
NCR2	CELL SURFACE	GO	5-Jun-23
TFPI	CELL SURFACE	GO	5-Jun-23
ITGA2	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
ITGA2	CELL SURFACE	GO	5-Jun-23
KCNH1	CELL SURFACE	GO	5-Jun-23
ADTRP	CELL SURFACE	GO	5-Jun-23
SLC4A4	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
SLC4A4	CELL SURFACE	GO	5-Jun-23
GPC6	CELL SURFACE	GO	5-Jun-23
CD86	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
CD86	CELL SURFACE	GO	5-Jun-23
CD40	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
CD40	CELL SURFACE	GO	5-Jun-23
SLAMF9	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
SLAMF9	CELL SURFACE	GO	5-Jun-23
KCNH5	CELL SURFACE	GO	5-Jun-23
CDH2	CELL SURFACE	GO	5-Jun-23
PSEN1	CELL SURFACE	GO	5-Jun-23
FCER1A	CELL SURFACE	GO	5-Jun-23
GHR	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
GHR	CELL SURFACE	GO	5-Jun-23
HLA-C	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
HLA-C	CELL SURFACE	GO	5-Jun-23
PLAT	CELL SURFACE	GO	5-Jun-23
AREG	GROWTH FACTOR	GO	5-Jun-23
AREG	CELL SURFACE	GO	5-Jun-23
WIF1	CELL SURFACE	GO	5-Jun-23
CORIN	CELL SURFACE	GO	5-Jun-23
VASN	CELL SURFACE	GO	5-Jun-23
LRP4	CELL SURFACE	GO	5-Jun-23
ENPP1	CELL SURFACE	GO	5-Jun-23
KCNB1	CELL SURFACE	GO	5-Jun-23
MST1R	CELL SURFACE	GO	5-Jun-23
FUT4	CELL SURFACE	GO	5-Jun-23
GPC4	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
GPC4	CELL SURFACE	GO	5-Jun-23
TGFB3	GROWTH FACTOR	GO	5-Jun-23
TGFB3	CELL SURFACE	GO	5-Jun-23
HTR3B	CELL SURFACE	GO	5-Jun-23
HSPA2	CELL SURFACE	GO	5-Jun-23
ROBO1	CELL SURFACE	GO	5-Jun-23
ANGPTL3	GROWTH FACTOR	GO	5-Jun-23
ANGPTL3	CELL SURFACE	GO	5-Jun-23
FOLH1	PROTEASE	GO	5-Jun-23
FOLH1	CELL SURFACE	GO	5-Jun-23
FERMT2	CELL SURFACE	GO	5-Jun-23
DIP2A	CELL SURFACE	GO	5-Jun-23
TNFRSF10D	CELL SURFACE	GO	5-Jun-23
IL27	CELL SURFACE	GO	5-Jun-23
ARSB	CELL SURFACE	GO	5-Jun-23
P2RY12	CELL SURFACE	GO	5-Jun-23
GRIA1	CELL SURFACE	GO	5-Jun-23
SCARA5	CELL SURFACE	GO	5-Jun-23
GLDN	CELL SURFACE	GO	5-Jun-23
IL17RC	CELL SURFACE	GO	5-Jun-23
NOTCH3	CELL SURFACE	GO	5-Jun-23
KCNA5	CELL SURFACE	GO	5-Jun-23
THBS1	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
THBS1	CELL SURFACE	GO	5-Jun-23
LRFN5	CELL SURFACE	GO	5-Jun-23
VCAM1	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
VCAM1	CELL SURFACE	GO	5-Jun-23
NRXN1	CELL SURFACE	GO	5-Jun-23
FCRL2	CELL SURFACE	GO	5-Jun-23
EPHA2	CELL SURFACE	GO	5-Jun-23
CR1	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
CR1	CELL SURFACE	GO	5-Jun-23
SLC32A1	CELL SURFACE	GO	5-Jun-23
SMIM1	CELL SURFACE	GO	5-Jun-23
RGMA	CELL SURFACE	GO	5-Jun-23
LRP6	CELL SURFACE	GO	5-Jun-23
BMP10	HORMONE ACTIVITY	GO	5-Jun-23
BMP10	GROWTH FACTOR	GO	5-Jun-23
BMP10	CELL SURFACE	GO	5-Jun-23
UMOD	CELL SURFACE	GO	5-Jun-23
GP1BA	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
GP1BA	CELL SURFACE	GO	5-Jun-23
CD58	CELL SURFACE	GO	5-Jun-23
USP14	CELL SURFACE	GO	5-Jun-23
TMX3	CELL SURFACE	GO	5-Jun-23
ADA	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
ADA	CELL SURFACE	GO	5-Jun-23
PLXNB3	CELL SURFACE	GO	5-Jun-23
CEACAM4	CELL SURFACE	GO	5-Jun-23
GREM1	CELL SURFACE	GO	5-Jun-23
SLC46A1	CELL SURFACE	GO	5-Jun-23
CD53	CELL SURFACE	GO	5-Jun-23
PDGFC	GROWTH FACTOR	GO	5-Jun-23
PDGFC	CELL SURFACE	GO	5-Jun-23
PACC1	CELL SURFACE	GO	5-Jun-23
PSG11	CELL SURFACE	GO	5-Jun-23
RTN2	CELL SURFACE	GO	5-Jun-23
CD209	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
CD209	CELL SURFACE	GO	5-Jun-23
PLAU	CELL SURFACE	GO	5-Jun-23
FCRL1	CELL SURFACE	GO	5-Jun-23
PSEN2	CELL SURFACE	GO	5-Jun-23
TNFSF18	CELL SURFACE	GO	5-Jun-23
CD93	CELL SURFACE	GO	5-Jun-23
HSPD1	CELL SURFACE	GO	5-Jun-23
ART1	CELL SURFACE	GO	5-Jun-23
CALR	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
CALR	CELL SURFACE	GO	5-Jun-23
IL1RAPL1	CELL SURFACE	GO	5-Jun-23
THBD	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
THBD	CELL SURFACE	GO	5-Jun-23
ATP5IF1	CELL SURFACE	GO	5-Jun-23
CD28	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
CD28	CELL SURFACE	GO	5-Jun-23
HSP90AA1	CELL SURFACE	GO	5-Jun-23
MSLNL	CELL SURFACE	GO	5-Jun-23
TSPAN8	CELL SURFACE	GO	5-Jun-23
HTRA2	PROTEASE	GO	5-Jun-23
PAM	CELL SURFACE	GO	5-Jun-23
KRT4	CELL SURFACE	GO	5-Jun-23
CLSTN2	CELL SURFACE	GO	5-Jun-23
WNT1	CELL SURFACE	GO	5-Jun-23
AMELX	GROWTH FACTOR	GO	5-Jun-23
AMELX	CELL SURFACE	GO	5-Jun-23
CSPG4	CELL SURFACE	GO	5-Jun-23
CCR6	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
CCR6	CELL SURFACE	GO	5-Jun-23
ADAMTS15	CELL SURFACE	GO	5-Jun-23
EPCAM	CELL SURFACE	GO	5-Jun-23
TSPEAR	CELL SURFACE	GO	5-Jun-23
TDGF1P3	GROWTH FACTOR	GO	5-Jun-23
TDGF1P3	CELL SURFACE	GO	5-Jun-23
AGER	CELL SURFACE	GO	5-Jun-23
SIRPB1	CELL SURFACE	GO	5-Jun-23
TNFRSF10A	CELL SURFACE	GO	5-Jun-23
SLC1A1	CELL SURFACE	GO	5-Jun-23
SLC1A2	CELL SURFACE	GO	5-Jun-23
LMO7	CELL SURFACE	GO	5-Jun-23
ITGA2B	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
ITGA2B	CELL SURFACE	GO	5-Jun-23
NCAM1	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
NCAM1	CELL SURFACE	GO	5-Jun-23
CD5L	CELL SURFACE	GO	5-Jun-23
AJAP1	CELL SURFACE	GO	5-Jun-23
TRPC4	CELL SURFACE	GO	5-Jun-23
AOC3	CELL SURFACE	GO	5-Jun-23
WNT5A	CELL SURFACE	GO	5-Jun-23
NOD2	CELL SURFACE	GO	5-Jun-23
PSG5	CELL SURFACE	GO	5-Jun-23
UPK1A	CELL SURFACE	GO	5-Jun-23
GPC3	CELL SURFACE	GO	5-Jun-23
HAVCR2	CELL SURFACE	GO	5-Jun-23
TREML4	CELL SURFACE	GO	5-Jun-23
ISLR2	CELL SURFACE	GO	5-Jun-23
TNF	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
TNF	CELL SURFACE	GO	5-Jun-23
ANTXR2	CELL SURFACE	GO	5-Jun-23
ACHE	CELL SURFACE	GO	5-Jun-23
SULF1	CELL SURFACE	GO	5-Jun-23
SULF2	CELL SURFACE	GO	5-Jun-23
NECTIN2	CELL SURFACE	GO	5-Jun-23
HILPDA	CELL SURFACE	GO	5-Jun-23
ROR1	CELL SURFACE	GO	5-Jun-23
WNT7A	CELL SURFACE	GO	5-Jun-23
HLA-DMA	CELL SURFACE	GO	5-Jun-23
CUZD1	CELL SURFACE	GO	5-Jun-23
RTN4R	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
RTN4R	CELL SURFACE	GO	5-Jun-23
PROM1	CELL SURFACE	GO	5-Jun-23
CD1B	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
CD1B	CELL SURFACE	GO	5-Jun-23
HCST	CELL SURFACE	GO	5-Jun-23
DCSTAMP	CELL SURFACE	GO	5-Jun-23
ENTPD6	CELL SURFACE	GO	5-Jun-23
INTG_AX_B2_HUMAN	CELL SURFACE	GO	5-Jun-23
INTG_A4_B1_HUMAN	CELL SURFACE	GO	5-Jun-23
TLR4	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
TLR4	CELL SURFACE	GO	5-Jun-23
ROBO2	CELL SURFACE	GO	5-Jun-23
SLC13A2	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
SLC7A5	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
SLC16A12	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
RSC1A1	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
SLC27A4	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
SLC12A2	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
SLC29A1	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
SLC29A4	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
SLC5A5	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
SLC6A6	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
SLC13A5	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
SLC2A10	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
SLC7A8	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
GRIA2	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
ADRB2	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
SLC27A1	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
SLC2A1	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
SLC28A3	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
PPFIA4	CELL SURFACE	GO	5-Jun-23
HMMR	CELL SURFACE	GO	5-Jun-23
NPTN	CELL SURFACE	GO	5-Jun-23
SLC12A7	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
SLC22A2	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
SLC4A8	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
NHERF1	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
MFSD2A	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
SLC22A1	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
SLC5A3	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
SLC5A2	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
SLC22A5	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
SLC13A3	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
SLC16A10	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
SLC7A1	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
SLC12A4	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
SLC6A20	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
SLC27A3	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
SLC7A6	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
SLC19A1	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
SLC7A3	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
SLC6A11	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
SLC6A12	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
SLC28A2	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
SLC43A1	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
SLC22A3	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
ABETA-42_HUMAN	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
CD274	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
CD3D	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
BTNL8	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
BTN1A1	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
COLEC11	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
DNAI2	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
LRP2	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
RAET1G	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
IL4R	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
SLAMF7	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
IL13	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
SCNN1B	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
GFRA1	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
PLET1	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
RS1	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
KLRD1	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
SLAMF1	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
ANXA5	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
TCN2	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
CD19	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
TRGV3	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
CD8A	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
CD79A	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
DAG1	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
FCGR3A	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
CEACAM21	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
SLC12A6	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
SLC22A4	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
BTN3A2	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
GFRA4	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
CD276	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
XCR1	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
GFRA3	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
SELL	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
IL1RL1	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
TRGV4	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
TRGV8	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
RTBDN	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
ERMAP	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
IL6ST	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
ASTN1	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
SERPINA5	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
GLRA1	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
LAG3	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
EBI3	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
BTNL2	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
FCGRT	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
BTN3A3	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
SELP	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
ABCG1	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
ITGA9	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
AQP4	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
ACKR2	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
TRGV2	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
CD27	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
P2RX7	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
CTSK	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
BTN2A2	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
SPA17	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
CD69	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
ENPEP	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
KLRC2	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
IL7R	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
TRGV9	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
CLEC4F	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
FCRL6	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
TMEM123	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
FCGR2B	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
FCER2	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
TRGV1	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
CD244	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
CXCL9	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
ULBP3	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
IL2RA	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
IZUMO1R	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
CD200R1L	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
EFNA5	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
SELE	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
CD9	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
IL21R	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
LY9	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
CRLF2	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
TNFRSF9	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
FCN2	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
LEPR	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
SLC4A3	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
OSMR	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
LAMP1	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
CLEC4D	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
TLR8	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
TMC1	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
CRLF1	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
PKHD1	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
ENPP3	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
GFRA2	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
P2RX1	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
RAET1E	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
AZGP1	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
TRGV5	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
TRDC	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
TNFRSF18	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
SLAMF6	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
HHLA2	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
CD33	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
BCAM	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
CCR1	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
ENOX2	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
IL31RA	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
IL17A	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
ASGR1	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
IL12B	GROWTH FACTOR	GO	5-Jun-23
IL12B	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
CD3E	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
CD83	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
ENG	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
IL5RA	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
RAET1L	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
